price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,month
638000,3,2.0,1660,3729,1,0,5,7,970,690,1922,0,98116,1560,3729,6
370000,4,2.0,2020,8100,1,0,4,7,1160,860,1946,0,98125,1840,8680,2
583800,3,2.5,2480,6600,2,0,3,8,2480,0,2002,0,98053,2310,6656,7
309500,3,1.0,1250,7320,1,0,3,7,1250,0,1968,0,98059,1770,7320,10
1960000,4,4.0,4430,31353,2,0,3,12,4430,0,1998,0,98005,3900,35237,4
410000,4,2.0,1970,10500,1,0,3,8,1820,150,1961,0,98166,2090,12300,6
478000,2,1.0,820,6000,1,0,3,7,820,0,1939,0,98199,1630,6000,10
431000,2,1.0,1000,6500,1,0,4,7,1000,0,1918,0,98136,1280,6500,9
635000,4,2.5,3080,35430,2,0,3,9,3080,0,1997,0,98053,2640,28972,7
648000,5,2.25,2410,12000,2,0,4,8,2410,0,1973,0,98006,2080,12000,4
640000,3,2.5,2370,11172,2,0,3,9,2370,0,1993,0,98056,2550,11558,6
932808,5,4.5,4690,6705,2,0,3,10,3450,1240,1995,0,98006,4070,11505,12
835000,2,2.0,2280,6815,1,0,3,8,2280,0,2002,0,98053,2280,6750,6
469775,2,1.75,1530,7020,1,0,3,7,1030,500,1942,0,98199,2090,6600,7
587000,5,3.5,3610,52595,2,0,4,7,3610,0,1989,0,98014,1620,60112,7
677915,3,2.0,1740,3600,1,0,5,7,990,750,1923,0,98119,1250,3600,7
1080000,4,3.0,3600,9200,1,4,4,9,2100,1500,1976,0,98008,2700,9775,5
671000,4,3.0,3130,5700,1,0,3,7,1750,1380,1953,0,98115,2080,5700,7
695000,5,3.25,3940,9780,2,0,3,9,3940,0,2007,0,98065,3550,8468,9
205000,4,2.0,2200,13320,1,0,3,6,1100,1100,1944,0,98168,1330,6099,7
350000,4,1.0,1510,7200,1,0,4,7,1510,0,1955,0,98155,1950,10656,4
360000,3,1.75,1560,7930,2,0,4,7,1560,0,1980,0,98059,1720,8073,8
313999,4,2.25,1870,4198,2,0,3,7,1870,0,2008,0,98038,1870,4184,11
300000,3,2.25,2070,7225,1,0,3,8,1690,380,1979,0,98042,2070,7400,4
452000,2,1.75,1660,11747,1,0,3,7,830,830,1981,0,98155,1900,19850,4
495500,3,2.5,2010,57934,1,0,3,7,2010,0,1978,0,98014,2040,55527,3
288000,3,1.0,1410,40500,1,0,4,7,1410,0,1961,0,98092,1570,40500,12
227490,3,1.75,1820,7194,1,0,4,7,1820,0,1967,0,98003,1420,7560,2
470950,3,2.5,2560,16420,2,0,4,8,2560,0,1989,0,98014,2120,16298,11
735000,4,2.75,2450,4187,2,2,3,8,2450,0,2010,0,98027,2320,4187,6
730000,7,2.75,3110,4400,1,0,5,7,2010,1100,1914,0,98105,1240,4280,10
412000,3,2.5,2210,7000,2,0,4,8,2210,0,1985,0,98058,2260,7224,12
589500,4,2.5,2630,6326,2,0,3,9,2630,0,2008,0,98065,3240,6229,6
291000,7,1.0,2350,8636,1,0,3,7,1550,800,1962,0,98118,1500,7366,11
1300000,5,3.75,4450,7680,2,0,3,9,3460,990,2010,0,98199,2550,6400,4
190000,3,1.0,1200,10458,1,0,4,6,1200,0,1961,0,98023,1160,9000,10
456200,2,1.75,1210,7733,1,0,3,6,1210,0,1904,0,98125,1670,7733,4
225000,3,1.0,1290,8470,1,0,4,7,970,320,1966,0,98023,1300,7350,9
2000000,3,2.5,3490,21064,1,4,3,10,2290,1200,1968,0,98074,1780,15244,4
740000,4,2.5,3360,15091,2,0,3,9,3360,0,1997,0,98052,1930,9936,7
467000,3,1.75,2660,5511,1,0,3,8,1330,1330,1948,0,98108,2030,6111,12
385000,2,1.0,770,7554,1,0,3,6,770,0,1946,0,98177,1390,7500,10
670000,3,2.5,1800,4763,2,0,3,7,1240,560,1985,0,98119,1790,4763,10
500000,4,2.5,2900,5760,1,0,4,8,1660,1240,1959,0,98118,2250,6098,4
669888,4,2.75,2550,7591,2,0,3,9,2550,0,1989,0,98059,2670,7796,10
405000,3,2.75,1310,7300,1,0,3,7,1310,0,1957,0,98008,1310,7030,6
518000,3,1.5,1430,8000,1,0,4,7,1430,0,1956,0,98007,1450,8000,5
280000,4,1.0,1880,6288,1,0,3,7,1120,760,1974,0,98178,1880,6334,10
435000,3,2.5,1600,2375,2,0,3,7,1600,0,2005,0,98029,1830,2375,7
314950,3,2.0,1760,9732,1,0,3,7,1760,0,1996,0,98022,1910,9231,5
209900,2,2.0,1180,3003,2,0,3,6,1180,0,2005,0,98038,1310,3003,2
630000,4,2.5,2330,31705,2,0,4,8,2330,0,1980,0,98052,2460,36600,4
442000,4,1.5,1960,12688,1,0,4,7,1960,0,1962,0,98052,2050,9375,7
340000,4,1.0,1140,13440,1,0,2,5,1140,0,1944,0,98166,1450,7560,4
230000,3,1.75,1400,6956,1,0,4,7,1400,0,1957,0,98031,1400,9375,6
495200,5,2.25,2710,22120,1,0,3,7,1410,1300,1955,0,98011,2850,12224,12
900000,4,2.5,3510,6745,2,0,3,10,3510,0,1998,0,98075,3320,8370,3
265000,2,1.0,910,4600,1,0,3,5,910,0,1917,0,98117,1020,4600,3
489500,3,1.75,2090,65558,1,0,3,8,1330,760,1977,0,98072,2450,47178,1
335000,3,2.0,1410,44866,1,0,4,7,1410,0,1985,0,98023,2950,29152,5
585000,3,3.25,3050,12700,2,0,3,8,2240,810,1990,0,98011,3050,12386,12
800000,4,2.25,2010,7200,1,1,4,8,1010,1000,1950,0,98118,2010,7200,10
379500,4,2.25,2120,53578,2,2,4,7,2120,0,1985,0,98022,2120,53578,9
475000,3,1.0,1270,8000,1,0,4,6,1270,0,1959,0,98008,1210,7875,8
520000,3,2.0,1670,8800,1,0,4,7,1150,520,1961,0,98008,2020,8250,11
515000,4,2.5,1800,4338,2,0,3,8,1800,0,2001,0,98075,1800,4507,1
577500,2,1.0,1640,5515,1,0,4,7,940,700,1926,0,98103,2054,5515,5
269900,3,2.25,1740,9672,1,0,4,7,1110,630,1963,0,98031,1640,9600,7
329000,3,1.0,1600,5952,1,0,4,7,1150,450,1964,0,98106,1460,6200,5
458500,3,1.5,1280,1920,1,0,3,7,1280,0,1905,1990,98122,1280,3150,4
890000,4,2.0,1480,11171,1,0,4,6,1480,0,1947,0,98075,2790,20680,3
361500,4,2.5,1980,7334,2,0,3,7,1980,0,2003,0,98038,1850,7134,4
2540000,5,3.25,3730,10626,1,4,4,10,3730,0,1963,0,98004,4180,19110,7
325000,2,1.0,900,8374,1,0,3,7,900,0,1984,0,98034,1580,8965,8
1850000,4,3.25,3480,6000,3,0,3,8,3480,0,2014,0,98109,2200,4080,11
945000,4,2.0,2840,13367,1,0,3,7,1420,1420,1952,0,98004,2840,12744,5
370000,3,2.5,2490,4244,2,0,3,9,2490,0,2005,0,98042,2490,4748,8
450000,2,2.0,1510,4908,1,0,3,8,1510,0,2006,0,98053,1440,3921,9
800000,4,2.5,2900,18303,2,0,4,10,2900,0,1994,0,98075,2900,18303,4
676000,3,2.5,2240,3825,2,0,3,7,2240,0,1995,0,98117,1460,5100,12
1270000,4,1.75,2040,5000,2,0,4,9,2040,0,1921,0,98102,3220,5600,4
290000,3,1.75,1460,7980,1,0,3,7,1460,0,1972,0,98028,1920,7980,10
158000,3,1.5,990,8925,1,0,4,7,990,0,1962,0,98003,1360,8625,11
379950,4,1.75,1970,9389,1,0,5,7,1140,830,1960,0,98133,1820,8135,5
583000,4,2.5,2660,4000,2,0,3,8,2660,0,2001,0,98053,2330,4517,5
150000,2,1.0,870,5700,1,0,4,6,870,0,1957,0,98056,1020,5700,12
261500,3,2.5,1740,6992,2,0,3,7,1740,0,1990,0,98042,1260,6825,7
555000,4,2.75,2170,7140,1,0,3,8,1290,880,1977,0,98052,2120,7820,9
355000,3,1.75,2040,8173,1,0,3,7,1470,570,1958,0,98133,1900,8172,8
375000,4,1.5,1770,6650,1,0,3,7,1770,0,1958,0,98008,1600,7000,9
227000,3,1.75,2380,12681,1,0,1,6,1380,1000,1918,0,98118,1720,6377,7
335000,4,2.0,2030,103672,1,0,4,7,2030,0,1969,0,98022,1560,325393,6
680000,3,2.25,2270,23900,1,0,3,9,1820,450,1975,0,98177,2520,28300,6
686500,2,1.75,1390,5025,1,0,4,8,1390,0,1928,0,98105,2160,5000,2
410000,3,1.75,1530,26642,1,0,3,7,1180,350,1988,0,98072,1550,13566,11
425000,2,1.0,1430,13300,1,0,3,6,1230,200,1921,0,98033,1950,11421,8
562500,3,2.5,2030,7549,1,0,3,8,2030,0,1988,0,98074,2040,7130,3
345000,4,2.5,2390,6976,2,0,3,7,2390,0,2003,0,98056,2390,6346,10
627500,4,2.5,2540,11500,1,0,4,8,1640,900,1979,0,98006,2820,9800,4
355000,3,1.0,1890,36300,1,0,3,7,1890,0,1962,0,98024,1746,54014,3
335000,3,2.25,1870,5876,2,0,3,7,1870,0,1986,0,98038,1670,6203,5
350000,4,3.0,1780,4228,1,0,3,7,1780,0,1953,0,98118,1730,5304,3
590000,3,1.0,1610,58370,1,0,3,7,1610,0,1978,0,98053,2510,58127,3
252000,3,2.0,1420,6788,2,0,3,7,1420,0,1990,0,98023,1790,6607,7
1300000,5,4.0,4440,9270,1,0,5,10,2220,2220,1968,0,98040,2720,9614,4
705000,4,2.0,1820,5001,2,0,3,7,1820,0,1947,0,98119,1440,5408,11
498000,3,2.0,1620,8400,1,0,3,7,1180,440,1968,0,98052,2120,8424,7
312500,2,1.0,870,7227,1,0,3,7,870,0,1948,0,98133,1250,7252,9
260000,4,1.75,1830,5375,1,0,2,7,1060,770,1962,0,98198,1040,7500,11
209950,3,1.5,2290,9600,1,0,4,7,2290,0,1967,0,98042,1310,9600,3
610000,3,1.75,1110,10402,1,0,4,7,1110,0,1967,0,98006,2050,9660,2
500000,4,1.0,1440,7100,1,0,3,7,1440,0,1906,0,98107,1490,5000,6
850000,3,3.5,3070,7050,1,3,3,8,1570,1500,1928,1996,98125,2350,5881,2
689000,4,2.5,2440,11700,1,0,5,8,1480,960,1961,0,98006,2140,10807,2
470000,4,2.0,2410,4680,2,0,3,9,2410,0,1974,0,98008,1910,4611,11
640000,3,3.0,2270,5175,2,0,3,9,2130,140,2002,0,98056,2850,5661,5
290000,4,1.75,2340,7200,1,0,3,8,1590,750,1960,0,98146,1970,7800,8
258500,3,2.5,1800,9000,2,0,3,7,1800,0,1983,0,98003,1670,8486,12
1100000,4,3.5,2210,7597,1,0,4,9,1550,660,1977,2006,98004,2370,8811,7
420000,3,1.75,1820,22320,1,0,3,7,1250,570,1977,0,98053,2030,22320,5
230000,3,1.0,1190,9083,1,0,3,7,1190,0,1955,0,98198,1190,9450,9
252000,3,1.5,1400,6865,1,0,4,7,1400,0,1986,0,98038,1480,8125,4
515000,3,2.5,2600,4506,2,0,3,8,2600,0,2003,0,98028,2600,4658,6
425000,2,1.0,910,4635,1,0,4,6,910,0,1905,0,98107,1740,5000,6
575000,3,2.5,1760,2320,2,2,3,8,1760,0,1994,0,98126,1760,4698,1
390000,2,1.0,860,5160,1,0,4,7,860,0,1909,0,98117,1090,5356,10
561500,4,2.25,2310,9800,1,0,3,8,1780,530,1968,0,98033,2310,9800,9
1350000,4,1.75,2000,3728,1,0,4,9,1820,180,1926,0,98112,1950,3728,5
835000,5,2.75,2460,7830,1,0,5,9,1490,970,1955,0,98115,2050,7830,9
245000,2,1.0,1020,15000,1,0,3,6,1020,0,1933,0,98168,1480,14519,2
475200,3,2.5,1670,3980,2,0,3,8,1670,0,2000,0,98027,1670,2897,8
425000,2,1.0,790,5024,1,0,4,7,790,0,1941,0,98117,1330,5024,11
218000,2,1.5,2010,7755,2,0,3,7,2010,0,1952,0,98178,1360,8037,2
600000,4,2.5,2600,6536,2,0,3,9,2600,0,1999,0,98056,2640,6185,8
545000,4,2.25,1890,7210,1,0,3,8,1890,0,1967,0,98008,1920,7210,4
2410000,5,2.5,4600,23250,1,2,3,9,3600,1000,1918,2003,98004,5500,20066,4
460000,5,3.0,2008,5050,1,0,3,7,1216,792,1992,0,98118,2040,5297,5
425000,2,1.0,880,6413,1,0,3,7,880,0,1950,0,98116,1360,6413,6
455000,3,1.75,1700,8360,1,0,4,7,850,850,1955,0,98006,1520,8360,10
313100,3,2.0,1730,12821,1,0,3,8,1730,0,1994,0,98001,1980,11336,4
780000,4,3.5,3910,59863,2,0,4,10,2490,1420,1987,0,98027,2830,37674,6
345500,4,2.5,2160,9682,2,0,3,8,2160,0,1999,0,98031,1770,9600,12
243000,3,1.75,1200,8034,1,0,5,7,1200,0,1975,0,98031,1270,7600,1
670000,5,3.5,3860,9600,1,3,4,8,2660,1200,1973,0,98034,2440,9600,12
325000,3,1.5,1320,7560,1,0,3,6,840,480,1983,0,98019,1210,7560,2
281000,2,1.0,1280,12500,1,0,3,7,1060,220,1951,0,98178,1460,17771,12
130000,3,1.0,1100,5100,1,0,4,7,1100,0,1913,0,98108,1450,5100,3
340000,3,2.5,2170,9798,2,0,3,7,2170,0,1995,0,98038,2020,8121,7
485000,4,2.75,2720,51396,2,0,4,8,2720,0,1977,0,98059,1960,51366,2
642860,4,2.75,2520,6398,2,0,3,8,2520,0,2014,0,98072,2520,6398,12
747000,3,1.75,2560,4800,1,0,3,7,1280,1280,1911,0,98112,1620,4800,10
559950,4,2.5,2650,7200,2,0,3,8,2250,400,1979,0,98133,2110,7269,7
577288,4,2.75,2870,7200,2,0,3,9,2870,0,2008,0,98108,2030,5400,11
575000,2,1.0,1230,2726,1,0,3,7,880,350,1920,0,98117,1710,3750,9
287000,3,1.0,1450,6000,1,0,4,7,1450,0,1953,0,98118,1170,6464,5
1150000,4,3.75,3180,9889,2,0,3,9,2500,680,2012,0,98033,2910,8558,11
335000,2,1.0,1800,8900,1,0,3,6,900,900,1945,0,98168,2040,10450,4
375000,4,2.25,2020,12500,2,0,2,8,2020,0,1966,0,98056,1800,13175,1
325000,2,1.0,620,14823,1,0,3,6,620,0,1926,0,98125,1400,7930,1
530000,3,2.25,2190,220414,1,0,4,7,1330,860,1976,0,98059,2550,175982,4
287000,4,2.25,1980,7081,1,0,3,7,1470,510,1977,0,98032,1980,7081,1
320000,5,3.0,2970,7000,1,0,3,8,1810,1160,1979,0,98023,2630,8062,2
425000,4,2.5,2270,4400,2,0,3,7,2270,0,2006,0,98065,2090,4400,8
550000,3,1.0,1630,6009,1,3,4,8,1630,0,1954,0,98117,2120,6009,8
135000,3,1.0,1520,8450,1,0,2,6,1120,400,1961,0,98023,1320,8450,12
695000,3,1.75,2080,5687,1,0,4,8,2080,0,1924,0,98144,2300,5995,7
975000,5,2.5,3020,9648,1,2,4,9,1980,1040,1977,0,98006,2890,12598,5
210000,4,1.75,2180,28710,1,0,3,8,1180,1000,1950,0,98198,2180,28710,5
518000,4,1.75,1780,8768,1,0,4,7,1050,730,1951,0,98125,1590,8100,12
335500,3,1.0,1370,6780,2,0,3,6,1370,0,1930,0,98125,1450,7214,7
750000,4,3.5,3050,7020,2,3,3,9,2050,1000,1984,0,98126,2170,5900,11
515000,3,1.75,1490,12000,1,0,4,7,1490,0,1956,0,98006,1630,12000,12
344500,4,2.75,1800,5453,1,0,3,7,1050,750,2002,0,98055,1820,6900,5
470000,3,1.5,1760,6723,1,0,3,7,1160,600,1958,0,98118,2080,8965,6
606150,4,1.75,1770,9848,1,0,3,8,1370,400,1967,0,98008,2040,9587,9
292000,4,2.75,2910,7712,1,0,3,7,1600,1310,1998,0,98002,2220,6649,11
450000,3,2.5,2880,426452,2,3,3,7,2880,0,1979,0,98092,1460,320890,5
429000,3,1.75,2520,5043,1,0,3,8,1260,1260,1957,0,98126,1360,4920,8
765000,4,2.5,3190,38119,2,0,3,9,3190,0,1988,0,98053,2560,36280,8
425000,2,1.0,540,2500,1,0,3,5,540,0,1905,0,98107,1290,5000,4
505000,4,2.5,3170,5340,2,0,3,7,3170,0,2000,0,98059,3010,5340,2
544950,3,1.75,1830,7371,1,0,3,7,1830,0,1957,0,98008,1600,7700,3
382000,3,2.0,1360,4840,1,0,3,8,1360,0,1936,0,98126,1450,4840,9
475000,3,1.75,1870,25157,2,0,3,7,1870,0,1978,0,98014,1870,15391,8
355000,3,1.5,1370,4790,2,0,4,7,1370,0,1982,0,98034,1370,3799,4
410000,4,2.5,1700,9000,1,0,5,7,1700,0,1972,0,98034,1370,7592,7
450000,4,2.0,1960,5008,1,0,3,6,980,980,1900,0,98144,1175,2315,2
565000,7,4.5,4140,9066,1,0,3,7,2070,2070,1978,0,98125,1440,1865,5
529100,2,1.0,1290,6528,1,0,4,7,1290,0,1941,0,98115,1670,5712,4
452500,4,2.5,2460,6454,2,0,3,7,2460,0,2006,0,98065,2320,4578,2
245000,4,2.0,1580,8000,1,0,3,7,1040,540,1967,0,98003,1550,8000,5
415000,1,1.0,700,2550,1,0,3,6,700,0,1954,0,98117,1330,4110,3
610000,4,2.5,2410,15899,2,3,3,9,2410,0,1990,0,98074,2360,11412,7
363500,4,1.75,2180,9702,1,0,5,7,1090,1090,1962,0,98178,2020,9792,10
650000,4,2.5,2630,28298,2,0,3,8,2630,0,1996,0,98053,2840,26071,3
290000,4,2.5,2050,9015,2,0,4,7,2050,0,1973,0,98058,1780,8820,1
170000,3,1.0,790,6750,1,0,2,6,790,0,1944,0,98178,960,6298,3
510000,2,1.0,1070,5280,1,0,3,6,1070,0,1900,0,98122,1380,2370,3
2280000,7,8.0,13540,307752,3,4,3,12,9410,4130,1999,0,98053,4850,217800,5
316000,4,2.5,2320,7379,2,0,3,8,2320,0,1987,0,98003,2230,7614,9
199950,2,1.0,700,5200,1,0,5,5,700,0,1952,0,98056,970,5200,8
207000,3,1.0,860,7740,1,0,3,6,860,0,1960,0,98178,980,7200,8
449950,4,2.25,3490,8400,1,0,4,8,3490,0,1976,0,98058,2320,8723,4
361550,3,1.75,1160,257875,1,0,2,7,1160,0,1980,0,98059,1420,15450,3
824000,4,3.5,3650,57538,2,0,3,10,3650,0,1996,0,98077,3730,56257,9
537000,3,1.75,1550,10050,1,0,5,7,1550,0,1957,0,98008,1720,10050,1
838400,4,2.5,2620,9525,2,0,4,9,2620,0,1974,0,98040,2580,9525,8
225000,2,1.0,720,4758,1,0,3,6,720,0,1947,0,98126,990,4920,9
329900,3,2.0,1380,5198,1,0,4,7,1380,0,1982,0,98106,1320,6827,4
282500,4,1.0,1170,34925,1,0,4,6,1170,0,1942,0,98065,1610,28108,1
229950,3,1.75,1170,11960,1,0,4,7,1170,0,1969,0,98042,1230,9800,4
500000,2,1.0,1630,12059,1,0,3,7,1270,360,1947,0,98125,1660,8800,3
495000,3,1.75,1890,6557,1,0,3,8,1890,0,1967,0,98125,1920,6793,11
149500,3,1.0,1010,9450,1,0,4,7,1010,0,1959,0,98198,1240,9450,6
726000,3,2.5,2040,10033,1,0,4,8,1420,620,1974,0,98005,2260,10115,8
899000,4,2.5,4080,10295,2,0,3,10,4080,0,1998,0,98075,3470,10295,4
317000,3,1.0,1270,8925,1,0,5,7,1270,0,1955,0,98056,1270,8996,3
395000,1,1.0,790,3000,1,0,3,6,790,0,1953,0,98199,1110,4100,3
360000,4,3.0,2580,6740,2,0,3,8,2580,0,1999,0,98058,2010,6740,2
570000,4,2.5,2290,6738,2,0,3,8,2290,0,1996,0,98029,2100,6261,6
320000,4,2.5,3490,5000,2,0,3,8,3490,0,2003,0,98042,2910,5025,6
320000,3,1.75,1510,30185,1,0,3,7,1510,0,1976,0,98058,1470,12465,9
268000,5,2.5,2400,4564,2,0,3,7,2400,0,2004,0,98042,1880,4109,3
191000,2,1.0,900,3400,1,0,5,6,900,0,1905,0,98108,940,6000,6
400000,2,1.0,1270,7440,1,0,4,7,910,360,1949,0,98126,1040,7500,8
515000,2,1.0,1050,5000,1,0,5,7,1050,0,1907,0,98107,1340,5000,7
610000,4,2.5,2950,9010,2,0,3,9,2950,0,2004,0,98065,3160,8813,4
538000,2,1.75,1850,3060,1,0,3,7,1060,790,1929,1992,98115,1850,4080,10
335000,4,2.25,2400,8592,2,0,3,8,2400,0,1978,0,98055,2180,8100,1
302000,5,1.75,2360,8642,1,0,5,7,2060,300,1926,0,98133,1950,8491,2
787500,4,1.75,1580,9382,1,0,3,7,1080,500,1963,0,98039,2010,9382,8
420000,3,1.0,1790,7055,1,0,5,8,1520,270,1937,0,98133,1710,7055,12
560000,3,2.5,2840,216493,2,0,3,9,2840,0,1991,0,98014,2820,175111,9
535000,3,2.5,1970,6634,2,0,3,8,1970,0,1989,0,98029,2090,6176,4
310000,3,2.5,1780,6771,1,0,3,7,1230,550,1990,0,98106,1780,6771,6
760000,5,2.0,3920,5250,1,0,5,7,2560,1360,1910,0,98144,1830,4240,12
242500,3,1.75,1550,1905,2,0,3,7,1550,0,2005,0,98055,1550,1866,9
1310000,6,3.0,2980,7200,1,2,3,8,2980,0,1911,0,98119,1720,3600,2
235000,3,1.0,1270,7153,1,0,5,6,1270,0,1949,0,98055,1650,7153,10
598780,4,2.25,3040,12160,1,0,4,7,1520,1520,1963,0,98007,2560,12090,2
343000,2,1.0,1110,9920,1,0,5,6,700,410,1942,0,98056,2830,10091,5
145000,2,1.0,800,8125,1,0,3,6,800,0,1964,0,98033,2390,8125,11
291970,1,1.0,680,21727,1,0,3,5,680,0,1952,1995,98058,1470,19406,1
599950,3,1.0,1680,7910,1,0,3,7,1680,0,1949,0,98146,1330,7910,3
1750000,4,2.5,3910,22710,1,0,3,8,3910,0,1908,2003,98004,2920,16544,7
870000,4,1.75,2780,11000,1,0,3,9,1560,1220,1964,0,98004,2350,11700,3
323000,4,2.75,2000,9083,2,0,4,7,2000,0,1992,0,98038,1690,7735,5
727000,4,3.0,3150,9703,2,0,3,9,3150,0,2001,0,98075,3150,8819,8
166000,1,1.0,1120,17332,1,0,3,7,1120,0,1988,0,98001,1280,17334,10
450000,4,1.75,1740,12204,1,0,3,7,1270,470,1961,0,98155,2190,12204,4
400000,3,2.5,2970,23100,1,0,3,7,1510,1460,1967,0,98072,2390,20300,6
599000,3,2.5,2970,23100,1,0,3,7,1510,1460,1967,0,98072,2390,20300,2
165000,3,1.0,1150,19200,1,0,4,5,1150,0,1908,0,98001,1290,19200,6
229000,2,1.0,1190,7408,1,0,3,6,830,360,1941,0,98168,1140,7408,6
305000,1,1.0,900,7500,1,0,3,5,900,0,1946,0,98155,1470,7500,10
930000,3,3.25,2950,4446,2,0,3,9,2450,500,2001,0,98116,1930,4255,9
542000,3,2.5,1990,15985,1,0,3,8,1540,450,1964,0,98007,2470,10125,9
214000,3,1.0,1020,9147,1,0,4,6,1020,0,1900,1965,98010,1600,9700,9
718000,3,2.5,2070,7200,2,0,3,8,2070,0,2001,0,98033,1650,8877,9
349000,3,2.5,1430,1002,3,0,3,8,1430,0,2002,0,98103,1430,1530,6
305000,3,2.5,2030,8000,2,0,3,7,2030,0,1997,0,98031,2290,7945,5
498000,3,2.5,1620,2640,2,0,4,7,1620,0,1900,1993,98122,1370,3840,7
799950,4,3.5,4220,196817,2,0,3,10,4220,0,1993,0,98092,2500,195395,5
737000,3,2.5,2300,7800,2,2,3,9,2300,0,1997,0,98052,2300,8187,5
860000,4,3.25,3830,10005,2,0,3,10,3830,0,2001,0,98075,2555,5204,12
339950,3,2.5,2390,34041,1,0,3,8,1840,550,1984,0,98042,2460,35686,7
249000,3,2.25,1440,7673,1,0,3,7,940,500,1982,0,98031,1440,8418,5
370000,2,1.0,910,5525,1,0,2,6,910,0,1910,0,98126,1620,5525,5
725000,3,2.0,1550,12262,1,0,4,7,1550,0,1964,0,98040,2900,12372,10
529000,5,2.5,2380,91476,1,0,4,8,1580,800,1976,0,98059,1880,12870,12
310000,4,2.75,2060,8100,1,0,4,7,1310,750,1988,0,98198,1540,8100,3
315000,4,2.25,1880,9163,2,0,3,8,1880,0,1981,0,98058,1900,7980,10
1300000,4,2.5,3470,4160,2,0,3,9,2480,990,1927,0,98119,2280,5440,10
435000,3,2.0,2360,12744,2,0,5,7,2360,0,1964,0,98059,1650,8625,11
350000,3,1.75,1970,10800,1,0,4,7,1300,670,1979,0,98056,1970,8768,7
240000,3,1.0,1040,7800,1,0,3,7,1040,0,1948,0,98055,1780,8400,9
410000,3,2.25,1420,3750,2,0,3,7,1420,0,1987,0,98116,1430,4664,4
430000,4,2.75,2290,5249,2,0,3,7,2290,0,2003,0,98059,2270,4348,9
446000,4,2.5,1530,8375,1,0,3,7,1020,510,1974,0,98034,1650,9794,8
240000,3,1.5,1360,9760,1,0,5,7,1360,0,1984,0,98045,1310,11456,6
595000,4,3.0,3680,35736,1,0,4,8,2320,1360,1970,0,98027,3210,39512,1
215150,3,1.0,920,4770,1,0,4,6,920,0,1969,0,98042,920,4770,3
319950,2,1.0,1070,5824,1,2,5,7,1070,0,1949,0,98178,2090,7980,5
385000,3,2.0,1590,9912,2,0,3,8,1590,0,2000,0,98070,1670,9912,6
280000,3,2.5,1600,6700,2,0,3,8,1600,0,1991,0,98042,1790,7577,3
399950,3,2.5,1510,7300,1,0,3,7,1040,470,1974,0,98034,1360,7300,5
132500,3,1.0,1080,10500,1,0,3,7,1080,0,1967,0,98001,1200,9607,5
399950,2,0.75,1330,2856,1,0,4,7,930,400,1916,0,98126,1330,2856,4
290000,2,1.0,850,6800,1,0,3,7,850,0,1948,0,98133,870,6800,7
860000,5,2.25,1960,8592,1,0,4,8,1290,670,1958,0,98004,1720,8592,5
3100000,6,4.25,6980,15682,3,4,4,12,5330,1650,1999,0,98040,3930,18367,5
245000,4,1.0,1530,7200,1,0,3,7,1400,130,1948,0,98178,1530,7200,5
255000,3,1.5,1320,7980,1,0,3,7,1320,0,1956,0,98178,2000,7700,12
310000,4,3.0,2320,7200,2,0,3,7,2320,0,1976,0,98155,2050,10000,11
299000,3,1.0,960,8100,1,0,3,7,960,0,1955,0,98155,1080,8100,8
575000,4,2.5,2040,5508,2,0,4,8,2040,0,1996,0,98029,2130,5496,11
284000,3,1.0,1080,8214,1,0,3,7,1080,0,1944,0,98133,1850,13560,11
840000,3,1.75,2020,4800,1,0,4,8,1090,930,1926,0,98115,1680,4800,4
442573,3,1.75,1780,7567,1,0,3,7,1290,490,1980,0,98034,1910,8645,8
560000,3,1.0,1140,7028,1,0,3,8,1140,0,1931,0,98115,1350,6923,10
485000,3,2.0,1610,4160,1,0,4,7,1010,600,1917,0,98136,1040,4400,5
472500,4,1.75,1440,8536,1,0,4,7,1440,0,1961,0,98033,1720,9748,3
1610000,4,2.75,4270,25807,2,0,3,11,4270,0,1996,0,98004,3860,20723,11
808000,8,3.75,3460,4600,2,0,3,7,2860,600,1987,0,98105,2170,3750,12
398000,3,1.75,1890,16001,1,0,4,7,1890,0,1950,0,98011,1820,11450,10
340000,3,2.5,2240,6000,2,0,3,8,2240,0,2003,0,98059,2400,6000,2
380000,2,1.0,760,4000,1,0,3,6,760,0,1910,0,98108,1130,4000,5
235000,3,1.0,1020,6173,1,0,3,6,780,240,1948,0,98168,1330,5909,9
400000,3,1.5,1330,9900,1,0,3,7,1330,0,1956,0,98034,1940,9900,10
582000,5,2.5,2780,12335,1,0,4,8,1590,1190,1968,0,98006,2750,9930,7
209000,2,1.0,1070,6120,1,0,3,6,1070,0,1962,0,98168,1130,6120,12
335000,5,3.0,2660,7700,1,0,4,7,1670,990,1962,0,98058,1610,7700,4
285950,2,1.0,710,7120,1,0,5,6,710,0,1942,0,98146,1100,7020,12
645000,5,2.25,3340,52476,2,0,4,8,3340,0,1975,0,98027,2460,48351,11
312000,2,1.0,1160,7500,1,0,4,7,1160,0,1916,0,98014,1110,7500,12
663000,3,2.25,2840,59677,1,0,3,7,1580,1260,1967,0,98075,2220,31688,10
